Id,UnitId,Tainted,Channel,Trust,WorkerId,CountryCode,City,Ip,Response1,Response2,Response3,Classifier,Exclude,Training
2909729105,1403461978,FALSE,clixsense,1,33330056,VEN,Barquisimeto,186.93.100.6,I would like to know if they allow animals on the plane?,I want to travel with my pet and I would like to know what they require to transport it?,Will my pet be served with water and food during the flight?,flight_pets,0,0
2909833604,1403461978,FALSE,neodev,1,43825606,VEN,Barquisimeto,201.249.96.90,I would like to know if I could take my pet on the plane next to me?,Are there any drawbacks?,or where you could take my pet?,flight_pets,2,0
2909655491,1403461978,FALSE,neodev,1,42740374,TUR,Ankara,176.88.29.229,i want to bring my pet how can i do that?,i want to bring my pet how can i do that? what will you do?,i want to bring my pet how can i do that? if i can bring how much money?,flight_pets,0,0
2909730447,1403461978,FALSE,neodev,1,43875791,SRB,Belgrade,93.87.165.30,Can I bring my pet on the plane?,Must the pet be in the cage?,Do I need some vet's form for my pet?,flight_pets,0,0
2909688821,1403461978,FALSE,prodege,1,5551648,CAN,Victoria,173.183.76.192,can I bring my pet on board,is it possible to bring my pet on board,are pets allowed on board,flight_pets,0,0
2909675669,1403461978,FALSE,neodev,1,43642821,EGY,,156.198.110.44,can i bring your pet on the plane,is it aproplem if i bring your pet on the plane,i have to bring my pet on the plane,flight_pets,0,0
2909737213,1403461959,FALSE,clixsense,1,42540507,VEN,Caracas,201.208.218.35,what is my frequent flier number?,My frequent fier number is the same?,This is my frequent fier number?,profile_ff_num,0,0
2909781476,1403461959,FALSE,clixsense,1,39347443,AUT,Vienna,80.110.82.64,Could you please tell me my frequent flier number?,What type of ID do you need to tell me my frequent flier number?,I have lost my frequent flier number could you please tell me?,profile_ff_num,0,0
2909744659,1403461959,FALSE,neodev,1,41473993,VEN,Caracas,190.36.252.69,Sorryyou could tell my what's my frequent flier number?,How i know what's my frequent flier number through the website?,i need my frequent flier numberright nowcould you tell me what's?,profile_ff_num,0,0
2909675829,1403461959,FALSE,neodev,1,43772050,VEN,,190.79.26.39,Good afternoon I need to know my traveler number.,Good morning I need to know my traveler number.,What is my frequent flyer number?,profile_ff_num,0,0
2909681285,1403461959,FALSE,neodev,1,41807814,VEN,Caracas,186.93.94.191,hi could you please tell me again the information that i did not understand,hi could you please tell me again the information that i did not understand,hi could you please tell me again the information that i did not understand,profile_ff_num,123,0
2909744943,1403461959,FALSE,neodev,1,43698317,EGY,Cairo,41.45.210.26,Please need the pilot number,I needed the pilot number,Can I take the pilot number?,profile_ff_num,0,0
2909834963,1403461959,FALSE,clixsense,1,21764533,HRV,Rijeka,78.2.113.83,Do you have a membership program and can I join?,I need a frequent flier number can you help me?,How can I get a frequent flier number from your airline?,profile_ff_num,0,0
2909732182,1403461959,FALSE,prodege,1,5551648,CAN,Victoria,173.183.76.192,I need my frequent flier number,how can I get my frequent flyer number,can I get my frequent flyer number,profile_ff_num,0,0
2909703572,1403461959,FALSE,clixsense,1,41904763,VEN,Caracas,190.36.114.90,could you give me my travel number,I am a frequent traveler could indicate my number,I could provide my frequent flyer number,profile_ff_num,0,0
2909743584,1403461959,FALSE,neodev,1,39257488,VEN,Caracas,186.167.242.20,how could I get my frequent flyer number,I need some requirement to get it,how long will the processing take,profile_ff_num,23,0
2909699965,1403461959,FALSE,neodev,1,40010991,EGY,,82.129.198.18,can you give me my frequent flier number ?,what is my frequent flier number?,should i have the frequent flier number ?,profile_ff_num,0,0
2909829791,1403461959,FALSE,prodege,1,38202325,USA,Caribou,98.13.82.121,What is my frequent flier number?,What's my member number for frequent flier miles?,I don't have my frequent flier number what is it?,profile_ff_num,0,0
2909684159,1403461959,FALSE,clixsense,1,42126087,GRC,Athens,89.210.133.40,May I have my frequent flier number?,May I have my frequent flier number?,May I have my frequent flier number?,profile_ff_num,0,0
2909698986,1403461959,FALSE,neodev,1,43191711,EGY,Cairo,41.44.237.76,give me my frequent number pleas,is there any body can help me to reach to my position on the plane,how much this plane still till leaving,profile_ff_num,23,0
2909741933,1403461959,FALSE,neodev,1,43875791,SRB,Belgrade,93.87.165.30,Where can I get my frequent flier number?,Can I get my frequent flier number?,Do I need to fill a form for my flier number?,profile_ff_num,0,0
2909672268,1403461959,FALSE,neodev,1,43627365,VEN,,186.91.189.246,Who helps me with a doubt?,How do I login to locate my travel information?,is there any user manual available online?,profile_ff_num,13,0
2909707543,1403461959,FALSE,neodev,1,43650202,EGY,,156.202.79.127,I want numberof frequent flier,can I get number of  frequent flier,thanl you for get me mu frequent flier number,profile_ff_num,0,0
2909714482,1403461959,FALSE,clixsense,1,37780823,VEN,Caracas,190.39.8.228,With my card I can get my frequent flyer benefits,have any benefit for the frequent traveler,I can apply my frequent flyer benefits aui,profile_ff_num,0,0
2909634293,1403461959,FALSE,neodev,1,43348248,CRI,Grecia,186.176.228.248,Could I have my frequent flier number please?,Where can I find my frequent flier number?,What else can I do with my frequent flier number?,profile_ff_num,0,0
2909726682,1403461959,FALSE,neodev,1,43700704,VEN,Maracay,200.93.85.111,can you give me my frequent flyer number,Where can I request my frequent flyer number?,would be so kind to provide my frequent flyer number!,profile_ff_num,0,0
2909638789,1403461959,FALSE,neodev,1,43650485,EGY,Cairo,156.211.251.26,Can you help me get a new flight?,Can you help me get a new flight?,Can you help me get a new flight?,booking_change,0,0
2909695308,1403461959,FALSE,elite,1,37114750,VEN,,190.199.101.173,I need to make a reservation and I do not know my frequent flyer number,What advantages do I have with my frequent flyer number?,where I get my frequent flyer number,profile_ff_num,0,0
2909688871,1403461959,FALSE,neodev,1,43642908,VEN,Valencia,190.79.79.9,I need my travel number,I need to change my travel number,I can change my travel number,profile_ff_num,0,0
2909640719,1403461959,FALSE,elite,1,43821915,MEX,Acapulco De Ju√°rez,201.114.49.39,Where do I get my frequent flyer number?,Where can I check the frequent flyer number?,Is it necessary to know the frequent flyer number?,profile_ff_num,0,0
2909735047,1403461959,FALSE,neodev,1,43704247,VEN,Cabimas,190.77.18.38,I need my frequent flier number.,Can you help me to get my frequent flier number.,I forget my frequent flier number. Can you tell me it?,profile_ff_num,0,0
2909689064,1403461959,FALSE,neodev,1,43702411,VEN,Caracas,200.109.40.86,ethrthurtjuryjuyj,thjrthjrtjrtjrtjy,rtrtjuyjtyjyjy,profile_ff_num,123,0
2909791399,1403461959,FALSE,clixsense,1,42160208,UKR,,91.227.151.146,how often do flights take place?,I need to fly quickly,the flight is ready for departure?,profile_ff_num,123,0
2909769385,1403461959,FALSE,clixsense,1,33827492,RUS,Moscow,95.72.231.43,Could you remind me of my number?,I can't find it in my documents,I would like to take advantage of the bonuses which have accumulated in my frequent flier number,profile_ff_num,2,0
2909690137,1403461959,FALSE,clixsense,1,41701371,VEN,Caracas,190.36.122.111,Good day could you give me my travel number?,could you please give me my travel number?,I am a frequent traveler could indicate my traveler number,profile_ff_num,0,0
2909642246,1403461959,FALSE,elite,1,41472139,EGY,Alexandria,197.43.51.248,Please I need my frequent flier number?,May I have my  frequent flier number?,Could you please give me my  frequent flier number?,profile_ff_num,0,0
2909690178,1403461959,FALSE,clixsense,1,39517779,GRC,Thessalon√≠ki,46.12.194.97,What is my frequent flier number?,Can you give my frequent flier number?,How can I find my frequent flier number?,profile_ff_num,0,0
2909692800,1403461959,FALSE,neodev,1,41386492,VEN,Maracaibo,186.94.247.129,What is my traveler's number?,Is it always the same number?,Can I change my travel number?,profile_ff_num,0,0
2909737984,1403461959,FALSE,clixsense,1,39767721,RUS,Kazan,188.162.195.224,I need the flight number of the aircraft frequently flying,Could you tell me the number of the plane that often flies,What is the aircraft most often flies?,profile_ff_num,23,0
2909785596,1403461959,FALSE,neodev,1,43825606,VEN,Barquisimeto,201.249.96.90,Could you tell me the frequent travel number?,it's just that I would like to know,to be aware of everything,profile_ff_num,23,0
2909644359,1403461959,FALSE,clixsense,1,39078729,EGY,Cairo,41.237.4.122,Can I get the frequent flier number?,Can I get my frequent flier number?,Can you tell me what is my frequent flier number??,profile_ff_num,0,0
2909646284,1403461959,FALSE,clixsense,1,43853403,BRA,Rio De Janeiro,179.158.154.94,Is there any way to travel without it?,Where do I get this number?,If I can not find it is it possible to create a new one?,profile_ff_num,1,0
2909644748,1403461959,FALSE,neodev,1,40062468,PER,Lima,179.7.132.177,Can you tell me what my frequent flyer number is for?,What if I don't get my frequent flyer number?,It has some long-term benefit to have a frequent flyer number.,profile_ff_num,0,0
2909690470,1403461959,FALSE,neodev,1,43891052,EGY,Cairo,41.237.73.219,i need your frequent flier number,can you please give me  my frequent flier number ?,i would like to know my  frequent flier number,profile_ff_num,0,0
2909681318,1403461959,FALSE,neodev,1,43765666,VEN,Guacara,186.89.123.89,hfdhfhfhfdhdf,hfdhdf,dfhdf,profile_ff_num,123,0
2909784286,1403461980,FALSE,neodev,1,43698317,EGY,Cairo,41.45.210.26,I want to subscribe to the frequent flyer program,I want to subscribe to a frequent flyer,I want to subscribe to a frequent flyer please,profile_ff_signup,0,0
2909668787,1403461980,FALSE,neodev,1,42441428,EGY,Cairo,41.237.43.213,i want to sign up for frequent flyer program,how many miles could i travel to get gifts?,how much discount on tickets after signing up?,profile_ff_signup,0,0
2909691906,1403461980,FALSE,neodev,1,43644467,VEN,Caracas,190.204.151.234,hi could you please tell me again the information that i did not understand,hi could you please tell me again the information that i did not understand,hi could you please tell me again the information that i did not understand,profile_ff_signup,123,0
2909645831,1403461980,FALSE,neodev,1,43602514,TUR,Erzurum,78.164.167.106,how can you register it?,I want to sign up for this,what is this about,profile_ff_signup,3,0
2909785574,1403461980,FALSE,clixsense,1,41904763,VEN,Caracas,190.36.114.90,What is the frequent flyer program to register?,I would like to join the frequent flyer program,How could I join the frequent flyer program?,profile_ff_signup,0,0
2909679498,1403461980,FALSE,clixsense,1,43847563,BRA,Juazeiro,138.0.21.97,How It Works - Friend - Avianca,How do I transfer my Multiplus points to the loyalty programs of the Partner Hotels? .,LATAM Fidelity are accumulated .,profile_ff_signup,123,0
2909643799,1403461980,FALSE,clixsense,1,42126087,GRC,Athens,89.210.133.40,Can you assist me to sign up for a frequent flyer program?,Can you assist me to sign up for a frequent flyer program?,Can you assist me to sign up for a frequent flyer program?,profile_ff_signup,0,0
2909680058,1403461980,FALSE,gifthunterclub,1,43045808,VEN,Barcelona,201.209.183.220,WHAT ARE THE REQUIREMENTS AND BENEFITS OF THE SERVICE?,WHAT ARE THE RATES OR PACKAGES THAT HANDLE TO OFFER THE SERVICE?,I AM ACTIVE TRAVELER AND NEED THE SERVICE,profile_ff_signup,2,0
2909712855,1403461980,FALSE,clixsense,1,41701371,VEN,Caracas,190.36.122.111,I would like to register the frequent travelers,how would you be affiliated with frequent travelers,Could you tell me how to join frequent flyers?,profile_ff_signup,0,0
2909648681,1403461980,FALSE,neodev,1,43777305,EGY,Cairo,41.42.70.235,i want to sign up for a frequent flyer program,when can i sign up for a frequent flyer program ?,is there a frequent flyer program?,profile_ff_signup,0,0
2909648971,1403461980,FALSE,bitcoinget,1,43851130,USA,New York,162.243.39.208,How can I sign for a frequent flyer program,Tell me how can I sign for a frequent flyer program,Want to know how can I sign for a frequent flyer program,profile_ff_signup,0,0
2909790571,1403461980,FALSE,clixsense,1,37780823,VEN,Caracas,190.39.8.228,IN THIS AIRPORT DO YOU HAVE A FREQUENT TRAVELER PLAN?,WHAT SHOULD I DO TO REGISTER ME IN A PLAN FOR FREQUENT TRAVELER OF THIS AIRPORT,YOU MAY REGISTER INTO THE FREQUENT TRAVELER PLAN FOR A TAQUILLA TAQUILLA OR I MUST DO IT ONLINE,profile_ff_signup,0,0
2909736099,1403461980,FALSE,clixsense,1,43853403,BRA,Rio De Janeiro,179.158.154.94,I need to register as a frequent flyer,How do I sign up as a frequent flyer?,If I want to sign up as a frequent flyer what do I need to do?,profile_ff_signup,0,0
2909703978,1403461980,FALSE,neodev,1,43704247,VEN,Cabimas,190.77.18.38,Can you give me information to sign up on a flyer program?,I want to sign up on a flyer program.,What I need to sign up on a flyer program?,profile_ff_signup,0,0
2909689484,1403461980,FALSE,elite,1,43716648,VEN,Caracas,186.167.245.148,what are the requirements to opt for frequent traveler,I travel a lot I need to join the frequent flyer program,I am enrolled in the frequent flyer program give me my benefits from it,profile_ff_signup,0,0
2909666277,1403461980,FALSE,clixsense,1,10422922,PAK,Karachi,39.48.57.27,Is there a frequent flyer program?,I want too signup for a frequent flyer program.,What are the requirements for frequent flyer program?,profile_ff_signup,0,0
2909650311,1403461980,FALSE,prodege,1,5551648,CAN,Victoria,173.183.76.192,how do I sign up for the frequent flyer program,I would like to sign up for the frequent flyer program,can I sign up for the frequent flyer program,profile_ff_signup,0,0
2909650429,1403461980,FALSE,neodev,1,41766417,VEN,Maracay,201.208.26.242,details to belong to frequent flyer plan?,I want to know how much frequent flyer plan goes?,frequent flyer plan requirement?,profile_ff_signup,0,0
2909681150,1403461980,FALSE,neodev,1,41386492,VEN,Maracaibo,186.94.247.129,What are the travel packages available?,Do you have funded payment plans?,What are the types of trips you make?,profile_ff_signup,0,0
2909710387,1403461980,FALSE,neodev,1,43642908,VEN,Valencia,190.79.79.9,I would like to be part of the frequent flyer program,How did I get to be part of it?,I want to belong to the program,profile_ff_signup,0,0
2909710321,1403461980,FALSE,elite,1,41472139,EGY,Damanhour,197.43.27.149,I want to sign up for a frequent flyer program.,May I sign up for a frequent flyer program?,Could you please tell me how to sign up for a frequent flyer program?,profile_ff_signup,0,0
2909751663,1403461980,FALSE,clixsense,1,42160208,UKR,,91.227.151.146,sign me up for a program,sign me up for the program and my family,I very often fly can I subscribe to the program?,profile_ff_signup,0,0
2909707627,1403461980,FALSE,neodev,1,43606451,VEN,Punto Fijo,200.82.148.21,Good how much does it cost to register on a tour?,Are there any tourist trips in the area?,How much does each tour package cost?,profile_ff_signup,0,0
2909823849,1403461980,FALSE,neodev,1,43661460,VEN,,190.207.59.93,I am a frequent traveler I want to enroll in the program.,Where can I register for the frequent flyer program?,Are there any frequent flyer programs available?,profile_ff_signup,0,0
2909684574,1403461980,FALSE,neodev,1,41807814,VEN,Caracas,186.93.94.191,hi could you please tell me again the information that i did not understand,hi could you please tell me again the information that i did not understand,hi could you please tell me again the information that i did not understand,profile_ff_signup,123,0
2909657922,1403461980,FALSE,neodev,1,43831547,VEN,San Antonio De Los Altos,190.202.228.200,I want to sign up for a frequent flyer program.,Can I sign up for a frequent flyer program?,Would you sign me up for a frequent flyer program?,profile_ff_signup,0,0
2909633394,1403461980,FALSE,neodev,1,43765666,VEN,Guacara,186.89.123.89,sgasgsdfgasdga,sdgsdgasdgsdgsd,gsdgasdgsdgaasdgss,profile_ff_signup,123,0
2909659192,1403461980,FALSE,elite,1,40356433,SRB,,77.243.24.177,I wish to sign for a frequent flyer program ?,Can I sign for frequent flyer program ?,I would like to sign for frequent flyer ?,profile_ff_signup,0,0
2909659941,1403461980,FALSE,neodev,1,43891052,EGY,Cairo,41.237.73.219,can i sign up for a frequent flyer program ?,i want to sign  up for a frequent flyer program,i would like  to sign up for a frequent flyer program,profile_ff_signup,0,0
2909719826,1403461980,FALSE,clixsense,1,40597878,ESP,Leioa,85.86.226.145,I want to sign up for a frequent flyer program,What are my privileges in the program?,How many miles do i need to get a free flight?,profile_ff_signup,0,0
2909715790,1403461980,FALSE,clixsense,1,39767721,RUS,Kazan,188.162.195.224,Sign me up please in the program,Could you tell me the address where I can sign up for the program?,How to sign up for the program,profile_ff_signup,0,0
2909633380,1403461980,FALSE,neodev,1,43650485,EGY,Cairo,156.211.251.26,Can you help me get a new flight?,Can you help me get a new flight?,Can you help me get a new flight?,booking_change,0,0
2909661103,1403461980,FALSE,neodev,1,12291277,LTU,Kaunas,78.62.238.184,I want to sign up for a frequent flyer program.,Can I sign up for flyer program?,Is this frequent flyer program? I want to sign up for it.,profile_ff_signup,0,0
2909716554,1403461980,FALSE,clixsense,1,39078729,EGY,Cairo,41.237.4.122,Can i  sign up for a frequent flyer program?,How can i sign up for a frequent flyer program?,Can you help me signing up for a frequent flyer program?,profile_ff_signup,0,0
2909703754,1403461980,FALSE,elite,1,43125727,BRA,Recife,179.180.13.10,What are loyalty programs?,What are the prices of loyalty programs?,How do I sign up for the loyalty program?,profile_ff_signup,0,0
2909706918,1403461980,FALSE,clixsense,1,39517779,GRC,Thessalon√≠ki,46.12.194.97,Do you have a frequent flier program to sign up?,Can I sign up to your frequent flier program?,Is it possible to sign up to your frequent flier program?,profile_ff_signup,0,0
2909744898,1403461980,FALSE,neodev,1,43700704,VEN,Maracay,200.93.85.111,How can I register for a frequent flyer program?,I want to enroll in a frequent flyer program ??,where do I get information for the registration of a frequent flyer program ??,profile_ff_signup,0,0
2909631436,1403461980,FALSE,neodev,1,40956186,EGY,,62.114.130.5,You want to cancel your flight,You want to cancel your flight,You want to cancel your flight,booking_cancel,0,0
2909713179,1403461980,FALSE,neodev,1,40062468,PER,Lima,179.7.132.177,I would like to register for the frequent flyer program what is the process like?,Do I have to pay to sign up?,Can I register other members?,profile_ff_signup,0,0
2909662589,1403461958,FALSE,neodev,1,42011823,VEN,Maracay,186.92.44.117,my flight is delay i want my refund,my package is lost i want a refund,the flight was delay so many time i want a refund,refund_general,0,0
2909667229,1403461958,FALSE,bitcoinget,1,43891892,USA,North Bergen,67.205.140.232,I didn't enjoy the service I need a refund,The service is low standard can I have part of my money back,I need a refund as I didn't get the things I need,refund_general,0,0
2909672003,1403461958,FALSE,neodev,1,43911470,EGY,,197.160.22.54,i want refund my money,when i can refund my money,which time exactly i can refund my money,refund_general,0,0
2909635081,1403461958,FALSE,neodev,1,43650485,EGY,Cairo,156.211.251.26,Can you help me get a new flight?,Can you help me get a new flight?,Can you help me get a new flight?,booking_change,0,0
2909717310,1403461958,FALSE,clixsense,1,39517779,GRC,Thessalon√≠ki,46.12.194.97,What's your policy about refunds?,How can I request a refund?,What should I do to be refunded?,refund_general,0,0
2909635280,1403461958,FALSE,neodev,1,43765666,VEN,Guacara,186.89.123.89,dfshfdhdfh,fhfdhfdhfdsh,sdfhdfhfdhfsh,refund_general,123,0
2909821450,1403461958,FALSE,elite,1,43908741,VEN,Caracas,190.203.210.88,I need a refund please,i really need a refund,my husband and I really need your help to get the refund before arriving at our destination thanks,refund_general,0,0
2909798172,1403461958,FALSE,clixsense,1,39767721,RUS,Kazan,188.162.195.224,I want you to compensate for my inconvenience.,The flight was bad.,I'm not going to use this aircraft!,refund_general,0,0
2909677681,1403461958,FALSE,clixsense,1,43784612,TUR,Istanbul,85.102.167.40,I am supposed to get my refund back can you help me?,There is a refund that I am supposed to collect is this the right place to ask for it?,I want a refund for this ticket.,refund_general,0,0
2909678747,1403461958,FALSE,neodev,1,43603766,VEN,,186.24.4.226,When can I get my money back?,Please can you refund my money,In which department should I request a refund?,refund_general,0,0
2909728669,1403461958,FALSE,neodev,1,43698317,EGY,Cairo,41.45.210.26,Please return my money,Can I recover my money,I want to restore my money now,refund_general,0,0
2909671483,1403461958,FALSE,neodev,1,41807814,VEN,Caracas,186.93.94.191,hi could you please tell me again the information that i did not understand,hi could you please tell me again the information that i did not understand,hi could you please tell me again the information that i did not understandhi could you please tell me again the information that i did not understand,refund_general,0,0
2909671102,1403461958,FALSE,neodev,1,36720613,NGA,Lagos,129.56.12.42,What is your refund policy,How can i get my money back,When will i be refunded,refund_general,0,0
2909730446,1403461958,FALSE,neodev,1,43875791,SRB,Belgrade,93.87.165.30,Where can I fill the form for refund?,Do I need ticket for refund?,When will I get a refund?,refund_general,0,0
2909679332,1403461958,FALSE,bitcoinget,1,43851130,USA,New York,162.243.39.208,I want to a refund,I had issues and I want to a refund,Had complications and I want to a refund,refund_general,0,0
2909721621,1403461958,FALSE,clixsense,1,41904763,VEN,Caracas,190.36.114.90,I would like my money back,they could give me back the money because I'm not going to travel,i need my money back,refund_general,0,0
2909732920,1403461958,FALSE,neodev,1,40214667,VEN,Acarigua,186.91.118.158,El servicio que indican no se cumple a quien me dirijo para solicitar reembolso?,Que proceso aplica para solicitar reembolso?,No ofrecen calidad y el servicio es pesimo a quien me dirijo para solicitar se me reembolse mi dinero?,refund_general,123,0
2909786069,1403461958,FALSE,clixsense,1,39078729,EGY,Cairo,41.237.4.122,Can I cancel the trip and restore my money?,What is the situation in which I can recover my money?,Can I recover my money?,refund_general,0,0
2909711086,1403461958,FALSE,clixsense,1,40411309,IND,Mumbai,49.33.241.4,I want a refund,Where is the refund department,what is the process for refund,refund_general,0,0
2909663952,1403461958,FALSE,neodev,1,43777305,EGY,Cairo,41.42.70.235,i want a refund,i would like to get refunded,i look forward to a refund,refund_general,0,0
2909670146,1403461958,FALSE,neodev,1,39912680,COL,Medell√≠n,190.9.214.212,I want a refund.,Could you please give me a refund?,I need my refund.,refund_general,0,0
2909679791,1403461958,FALSE,elite,1,43778069,MEX,Guadalajara,177.240.140.242,Can I have my money back please?,I would like a refund.,My I please get a refund?,refund_general,0,0
2909743354,1403461958,FALSE,clixsense,1,36522920,RUS,Moscow,91.78.29.125,The flight was delayed can I get a refund?,When and how do I get a refund?,How much will I receive as a refund?,refund_general,0,0
2909692627,1403461958,FALSE,elite,1,43719755,PHL,Talisay,49.145.133.254,How do I request for a refund?,Why is this product not working I need a refund.,How many days  til I get my refund?,refund_general,0,0
2909721527,1403461958,FALSE,elite,1,41472139,EGY,Damanhour,197.43.27.149,I want a refund,May I have a refund?,I need you to refund me.,refund_general,0,0
2909679965,1403461958,FALSE,neodev,1,43650202,EGY,,156.202.79.127,I want my money,plese get me my money,thank you for get my money,refund_general,0,0
2909667409,1403461958,FALSE,neodev,1,41766417,VEN,Maracay,201.208.26.242,I want a refund and I need to know what to do to get it?,I did not like your deal I want a refund.,I do not want to fly I want a refund,refund_general,0,0
2909734802,1403461958,FALSE,elite,1,43821915,MEX,Mexico,201.110.7.224,I want a refund for the flight,Where do I request a refund?,Who do I contact to be reimbursed?,refund_general,0,0
2909689738,1403461958,FALSE,neodev,1,40141799,VEN,,190.198.74.31,i want a refund!,hello i need a refund!,hello can i ask for a refund?,refund_general,0,0
2909633241,1403461958,FALSE,neodev,1,40956186,EGY,,62.114.130.5,You want a refund,You want a refund,You want a refund,refund_general,0,0
2909721017,1403461958,FALSE,neodev,1,43642908,VEN,Valencia,190.79.79.9,I want a refund,I demand reimbursement,there is a refund for this trip,refund_general,0,0
2909649459,1403461958,FALSE,neodev,1,38366779,RUS,Bryansk,2.93.179.230,hdakdg kdsasd asdas,gkgkdasgkasdg,adksgajhdgjhdasd,refund_general,123,0
2909713081,1403461958,FALSE,neodev,1,43704247,VEN,Cabimas,190.77.18.38,I want a refund that flight was awful.,Can you give me a refund? I buy that flight by a mistake.,Bad flight I want a refund of my money.,refund_general,0,0
2909675672,1403461958,FALSE,neodev,1,43642821,EGY,,156.198.110.44,i need to take my money back,can i get my money back,whould you help me to get my money back,refund_general,0,0
2909665026,1403461958,FALSE,clixsense,1,42126087,GRC,Athens,89.210.133.40,I need a refund,I need a refund,I need a refund,refund_general,0,0
2909833611,1403461958,FALSE,neodev,1,43825606,VEN,Barquisimeto,201.249.96.90,I need a refund,It is not fair to pay for good attention and they did not give me anything,refund please,refund_general,0,0
2909653617,1403461958,FALSE,neodev,1,40308306,VEN,Caracas,201.209.147.89,hi could you please tell me again the information that i did not understand,hi could you please tell me again the information that i did not understand,hi could you please tell me again the information that i did not understand,refund_general,123,0
2909729104,1403461958,FALSE,clixsense,1,33330056,VEN,Barquisimeto,186.93.100.6,I have decided not to travel and I would like the money back from the ticket?,If I can not travel on the scheduled date you can opt for the refund of my money?,sincerely I am not satisfied with the treatment received in this airline and I prefer the refund of my ticket,refund_general,0,0
2909688822,1403461958,FALSE,prodege,1,5551648,CAN,Victoria,173.183.76.192,I would like a refund,how do I get a refund,what do I need to do to get a refund,refund_general,0,0
2909655493,1403461958,FALSE,neodev,1,42740374,TUR,Ankara,176.88.29.229,i want to pay back how can you that?,i want to pay back how can you that? what will happened next step?,i want to pay back how can you that? can you do that?,refund_general,0,0
2909700970,1403461977,FALSE,neodev,1,41807814,VEN,Caracas,186.93.94.191,hi could you please tell me again the information that i did not understand,hi could you please tell me again the information that i did not understand,hi could you please tell me again the information that i did not understand,repeat,123,0
2909634323,1403461977,FALSE,neodev,1,43765666,VEN,Guacara,186.89.123.89,dsgsdgsdagagds,asdgdagdsg,dgdgasgds,repeat,123,0
2909698781,1403461977,FALSE,clixsense,1,39078729,EGY,Cairo,41.237.4.122,Can you repeat what you just said?,I could not hear you well. Can you repeat?,Can you repeat what you said clearly?,repeat,0,0
2909687280,1403461977,FALSE,elite,1,40356433,SRB,,77.243.24.177,Can you repeat that for me please ?,Repeat that for me please.,What did you just said  ?,repeat,0,0
2909664370,1403461977,FALSE,clixsense,1,41701371,VEN,Caracas,190.36.122.111,could you repeat that please,could you tell me otherwise I do not understand,sorry i did not hear you,repeat,0,0
2909656206,1403461977,FALSE,clixsense,1,42126087,GRC,Athens,89.210.133.40,Can you repeat that again?,Can you repeat that again?,Can you repeat that again?,repeat,0,0
2909687662,1403461977,FALSE,neodev,1,33110177,VEN,Car√∫pano,190.204.98.175,Could you repeat what you just said please?,May I have that information again?,Sorry could you say that again?,repeat,0,0
2909714189,1403461977,FALSE,neodev,1,43191711,EGY,Cairo,41.44.237.76,can u say it again,or explain more,what did you sayed,repeat,0,0
2909634084,1403461977,FALSE,neodev,1,43650485,EGY,Cairo,156.211.251.26,Can you help me get a new flight?,Can you help me get a new flight?,Can you help me get a new flight?,repeat,0,0
2909753871,1403461977,FALSE,neodev,1,43698317,EGY,Cairo,41.45.210.26,Repeat what I said,Repeat what I said please,What did you say,repeat,0,0
2909656701,1403461977,FALSE,neodev,1,39912680,COL,Medell√≠n,190.9.214.212,Could you repeat?,Can you repeat please?,I'm sorry would you repeat me?,repeat,0,0
2909681255,1403461977,FALSE,neodev,1,40010991,EGY,,82.129.198.18,can you repeat what you said again,i can't understand you repeat again,i confused with you say again,repeat,0,0
2909661666,1403461977,FALSE,neodev,1,43615460,EGY,Benha,156.214.127.74,i not understand what he say !,can he repeat what he said please ?,can you help me in customer service said and make him repeat?,repeat,0,0
2909677314,1403461977,FALSE,neodev,1,43842917,EGY,,156.203.100.225,can you say it again please,what did you just say,can you repeat what you just said,repeat,0,0
2909662731,1403461977,FALSE,neodev,1,43602514,TUR,Erzurum,78.164.167.106,I can not understand repeat,repeat,you repeat,repeat,0,0
2909717806,1403461977,FALSE,clixsense,1,42184715,SRB,Belgrade,178.254.175.29,Can you please repeat what you just said?,I didn't hear you - please repeat!,What did you say? Can you repeat to me.,repeat,0,0
2909652740,1403461977,FALSE,neodev,1,40308306,VEN,Caracas,201.209.147.89,hi could you please tell me again the information that i did not understand,hi could you please tell me again the information that i did not understand,hi could you please tell me again the information that i did not understand,repeat,0,0
2909664034,1403461977,FALSE,elite,1,43778069,MEX,Guadalajara,177.240.140.242,can you repeat what you said ?,i can't hear you can you please repeat that?,I'm sorry I didn't hear you.,repeat,0,0
2909695027,1403461977,FALSE,clixsense,1,43853403,BRA,Rio De Janeiro,179.158.154.94,Sorry but can you repeat what you said?,I did not hear what you said. Could you say it again?,So that you fully understand the question. Can repeat?,repeat,0,0
2909673529,1403461977,FALSE,elite,1,43305968,SRB,Novi Sad,147.91.173.31,Could you please repeat your last sentence?,I am sorry I didn't hear you well could you say it again?,Could you rephrase your last sentence please?,repeat,0,0
2909755939,1403461977,FALSE,elite,1,43716648,VEN,Caracas,186.167.245.148,Sorry the noise did not allow me to listen.,I did not understand you please indicate me again,excuse the English is not my mother tongue can repeat more slowly,repeat,0,0
2909632266,1403461977,FALSE,neodev,1,40956186,EGY,,62.114.130.5,You want to add a frequent flyer number to a flight you already booked,You want to add a frequent flyer number to a flight you already booked,You want to add a frequent flyer number to a flight you already booked,booking_modify_ff,0,0
